Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-07-27,Uttar Pradesh,Meerut,49,73,12,No,53
2025-07-28,Uttar Pradesh,Meerut,364,622,123,No,400
2025-07-29,Uttar Pradesh,Meerut,505,716,139,No,555
2025-07-30,Uttar Pradesh,Meerut,339,519,98,No,372
2025-07-31,Uttar Pradesh,Meerut,510,710,151,No,561
2025-08-01,Uttar Pradesh,Meerut,182,445,48,No,200
2025-08-02,Uttar Pradesh,Meerut,46,70,16,No,50
2025-08-03,Uttar Pradesh,Meerut,86,155,18,No,94
2025-08-04,Uttar Pradesh,Meerut,412,766,118,No,453
2025-08-05,Uttar Pradesh,Meerut,221,385,65,No,243
2025-08-06,Uttar Pradesh,Meerut,299,382,102,No,328
2025-08-07,Uttar Pradesh,Meerut,517,1097,151,No,568
2025-08-08,Uttar Pradesh,Meerut,399,695,87,No,438
2025-08-09,Uttar Pradesh,Meerut,36,76,8,No,39
2025-08-10,Uttar Pradesh,Meerut,36,51,6,No,39
2025-08-11,Uttar Pradesh,Meerut,193,339,48,No,212
2025-08-12,Uttar Pradesh,Meerut,338,737,113,No,371
2025-08-13,Uttar Pradesh,Meerut,399,896,83,No,438
2025-08-14,Uttar Pradesh,Meerut,427,735,115,No,469
2025-08-15,Uttar Pradesh,Meerut,280,507,65,No,308
2025-08-16,Uttar Pradesh,Meerut,61,100,17,No,67
2025-08-17,Uttar Pradesh,Meerut,65,135,12,No,71
2025-08-18,Uttar Pradesh,Meerut,326,395,81,No,358
2025-08-19,Uttar Pradesh,Meerut,222,481,61,No,244
2025-08-20,Uttar Pradesh,Meerut,410,811,128,No,451
2025-08-21,Uttar Pradesh,Meerut,405,852,112,No,445
2025-08-22,Uttar Pradesh,Meerut,594,1198,135,No,653
2025-08-23,Uttar Pradesh,Meerut,22,40,3,No,24
2025-08-24,Uttar Pradesh,Meerut,41,77,9,No,45
2025-08-25,Uttar Pradesh,Meerut,331,659,59,No,364
2025-08-26,Uttar Pradesh,Meerut,262,442,70,No,288
2025-08-27,Uttar Pradesh,Meerut,311,445,84,No,342
2025-08-28,Uttar Pradesh,Meerut,449,555,87,No,493
2025-08-29,Uttar Pradesh,Meerut,290,373,54,No,319
2025-08-30,Uttar Pradesh,Meerut,42,81,6,No,46
2025-08-31,Uttar Pradesh,Meerut,40,74,7,No,44
2025-09-01,Uttar Pradesh,Meerut,526,937,173,No,578
2025-09-02,Uttar Pradesh,Meerut,427,596,134,No,469
2025-09-03,Uttar Pradesh,Meerut,177,218,40,No,194
2025-09-04,Uttar Pradesh,Meerut,588,980,172,No,646
2025-09-05,Uttar Pradesh,Meerut,212,514,63,No,233
2025-09-06,Uttar Pradesh,Meerut,59,145,11,No,64
2025-09-07,Uttar Pradesh,Meerut,34,84,11,No,37
2025-09-08,Uttar Pradesh,Meerut,237,372,64,No,260
2025-09-09,Uttar Pradesh,Meerut,429,968,95,No,471
2025-09-10,Uttar Pradesh,Meerut,184,325,46,No,202
2025-09-11,Uttar Pradesh,Meerut,175,215,50,No,192
2025-09-12,Uttar Pradesh,Meerut,235,532,39,No,258
2025-09-13,Uttar Pradesh,Meerut,87,188,30,No,95
2025-09-14,Uttar Pradesh,Meerut,45,106,14,No,49
2025-09-15,Uttar Pradesh,Meerut,209,490,38,No,229
2025-09-16,Uttar Pradesh,Meerut,151,282,26,No,166
2025-09-17,Uttar Pradesh,Meerut,527,962,156,No,579
2025-09-18,Uttar Pradesh,Meerut,538,712,155,No,591
2025-09-19,Uttar Pradesh,Meerut,410,640,87,No,451
2025-09-20,Uttar Pradesh,Meerut,64,114,10,No,70
2025-09-21,Uttar Pradesh,Meerut,30,52,8,No,33
2025-09-22,Uttar Pradesh,Meerut,442,566,131,No,486
2025-09-23,Uttar Pradesh,Meerut,565,750,146,No,621
2025-09-24,Uttar Pradesh,Meerut,164,212,24,No,180
2025-09-25,Uttar Pradesh,Meerut,407,849,122,No,447
2025-09-26,Uttar Pradesh,Meerut,222,293,69,No,244
2025-09-27,Uttar Pradesh,Meerut,42,78,7,No,46
2025-09-28,Uttar Pradesh,Meerut,95,218,28,No,104
2025-09-29,Uttar Pradesh,Meerut,437,758,124,No,480
2025-09-30,Uttar Pradesh,Meerut,476,689,139,No,523
2025-10-01,Uttar Pradesh,Meerut,470,702,113,No,517
2025-10-02,Uttar Pradesh,Meerut,343,528,106,No,377
2025-10-03,Uttar Pradesh,Meerut,179,384,61,No,196
2025-10-04,Uttar Pradesh,Meerut,74,133,14,No,81
2025-10-05,Uttar Pradesh,Meerut,95,225,16,No,104
2025-10-06,Uttar Pradesh,Meerut,481,813,159,No,529
2025-10-07,Uttar Pradesh,Meerut,240,588,58,No,264
2025-10-08,Uttar Pradesh,Meerut,250,414,74,No,275
2025-10-09,Uttar Pradesh,Meerut,455,872,126,No,500
2025-10-10,Uttar Pradesh,Meerut,228,417,48,No,250
2025-10-11,Uttar Pradesh,Meerut,53,65,13,No,58
2025-10-12,Uttar Pradesh,Meerut,73,167,17,No,80
2025-10-13,Uttar Pradesh,Meerut,333,667,113,No,366
2025-10-14,Uttar Pradesh,Meerut,584,879,176,No,642
2025-10-15,Uttar Pradesh,Meerut,422,656,71,No,464
2025-10-16,Uttar Pradesh,Meerut,292,471,74,No,321
2025-10-17,Uttar Pradesh,Meerut,462,863,83,No,508
2025-10-18,Uttar Pradesh,Meerut,64,81,13,No,70
2025-10-19,Uttar Pradesh,Meerut,96,130,17,No,105
2025-10-20,Uttar Pradesh,Meerut,226,475,42,No,248
2025-10-21,Uttar Pradesh,Meerut,579,1197,106,No,636
2025-10-22,Uttar Pradesh,Meerut,259,379,85,No,284
2025-10-23,Uttar Pradesh,Meerut,360,475,86,No,396
2025-10-24,Uttar Pradesh,Meerut,392,877,74,No,431
2025-10-25,Uttar Pradesh,Meerut,61,83,15,No,67
2025-10-26,Uttar Pradesh,Meerut,38,69,7,No,41
2025-10-27,Uttar Pradesh,Meerut,522,951,88,No,574
2025-10-28,Uttar Pradesh,Meerut,522,1282,127,No,574
2025-10-29,Uttar Pradesh,Meerut,238,290,76,No,261
2025-10-30,Uttar Pradesh,Meerut,394,581,116,No,433
2025-10-31,Uttar Pradesh,Meerut,481,700,118,No,529
2025-11-01,Uttar Pradesh,Meerut,74,101,12,No,81
2025-11-02,Uttar Pradesh,Meerut,23,28,3,No,25
2025-11-03,Uttar Pradesh,Meerut,515,1281,85,No,566
2025-11-04,Uttar Pradesh,Meerut,182,336,58,No,200
2025-11-05,Uttar Pradesh,Meerut,198,482,31,No,217
2025-11-06,Uttar Pradesh,Meerut,216,398,33,No,237
2025-11-07,Uttar Pradesh,Meerut,425,708,92,No,467
2025-11-08,Uttar Pradesh,Meerut,55,114,14,No,60
2025-11-09,Uttar Pradesh,Meerut,78,159,17,No,85
2025-11-10,Uttar Pradesh,Meerut,541,756,145,No,595
2025-11-11,Uttar Pradesh,Meerut,232,297,67,No,255
2025-11-12,Uttar Pradesh,Meerut,382,885,82,No,420
2025-11-13,Uttar Pradesh,Meerut,498,925,106,No,547
2025-11-14,Uttar Pradesh,Meerut,311,403,49,No,342
2025-11-15,Uttar Pradesh,Meerut,33,50,7,No,36
2025-11-16,Uttar Pradesh,Meerut,29,64,6,No,31
2025-11-17,Uttar Pradesh,Meerut,399,617,76,No,438
2025-11-18,Uttar Pradesh,Meerut,244,547,53,No,268
2025-11-19,Uttar Pradesh,Meerut,465,1093,151,No,511
2025-11-20,Uttar Pradesh,Meerut,273,656,77,No,300
2025-11-21,Uttar Pradesh,Meerut,272,346,72,No,299
2025-11-22,Uttar Pradesh,Meerut,23,50,7,No,25
2025-11-23,Uttar Pradesh,Meerut,86,194,29,No,94
2025-11-24,Uttar Pradesh,Meerut,413,921,78,No,454
2025-11-25,Uttar Pradesh,Meerut,485,776,107,No,533
2025-11-26,Uttar Pradesh,Meerut,548,1272,124,No,602
2025-11-27,Uttar Pradesh,Meerut,150,181,32,No,165
2025-11-28,Uttar Pradesh,Meerut,581,909,133,No,639
2025-11-29,Uttar Pradesh,Meerut,45,102,15,No,49
2025-11-30,Uttar Pradesh,Meerut,28,53,8,No,30
2025-12-01,Uttar Pradesh,Meerut,559,979,169,No,614
2025-12-02,Uttar Pradesh,Meerut,559,1285,117,No,614
2025-12-03,Uttar Pradesh,Meerut,275,682,68,No,302
2025-12-04,Uttar Pradesh,Meerut,160,286,35,No,176
2025-12-05,Uttar Pradesh,Meerut,291,513,64,No,320
2025-12-06,Uttar Pradesh,Meerut,76,96,13,No,83
2025-12-07,Uttar Pradesh,Meerut,63,81,12,No,69
2025-12-08,Uttar Pradesh,Meerut,595,1166,202,No,654
2025-12-09,Uttar Pradesh,Meerut,198,317,48,No,217
2025-12-10,Uttar Pradesh,Meerut,298,580,94,No,327
2025-12-11,Uttar Pradesh,Meerut,219,413,49,No,240
2025-12-12,Uttar Pradesh,Meerut,580,881,193,No,638
2025-12-13,Uttar Pradesh,Meerut,42,92,12,No,46
2025-12-14,Uttar Pradesh,Meerut,28,48,7,No,30
2025-12-15,Uttar Pradesh,Meerut,452,681,108,No,497
2025-12-16,Uttar Pradesh,Meerut,564,997,177,No,620
2025-12-17,Uttar Pradesh,Meerut,160,398,28,No,176
2025-12-18,Uttar Pradesh,Meerut,561,1262,179,No,617
2025-12-19,Uttar Pradesh,Meerut,595,1453,126,No,654
2025-12-20,Uttar Pradesh,Meerut,50,75,10,No,55
2025-12-21,Uttar Pradesh,Meerut,90,187,23,No,99
2025-12-22,Uttar Pradesh,Meerut,576,989,134,No,633
2025-12-23,Uttar Pradesh,Meerut,525,940,144,No,577
2025-12-24,Uttar Pradesh,Meerut,388,951,124,No,426
2025-12-25,Uttar Pradesh,Meerut,536,1123,117,No,589
2025-12-26,Uttar Pradesh,Meerut,594,1411,103,No,653
2025-12-27,Uttar Pradesh,Meerut,28,63,7,No,30
2025-12-28,Uttar Pradesh,Meerut,31,51,8,No,34
2025-12-29,Uttar Pradesh,Meerut,388,610,67,No,426
2025-12-30,Uttar Pradesh,Meerut,280,556,75,No,308
2025-12-31,Uttar Pradesh,Meerut,259,428,84,No,284
2025-01-01,Uttar Pradesh,Ghaziabad,438,865,106,No,481
2025-01-02,Uttar Pradesh,Ghaziabad,339,559,90,No,372
2025-01-03,Uttar Pradesh,Ghaziabad,198,318,34,No,217
2025-01-04,Uttar Pradesh,Ghaziabad,99,124,20,No,108
2025-01-05,Uttar Pradesh,Ghaziabad,71,109,15,No,78
2025-01-06,Uttar Pradesh,Ghaziabad,392,840,83,No,431
2025-01-07,Uttar Pradesh,Ghaziabad,179,303,42,No,196
2025-01-08,Uttar Pradesh,Ghaziabad,154,262,43,No,169
2025-01-09,Uttar Pradesh,Ghaziabad,342,522,53,No,376
2025-01-10,Uttar Pradesh,Ghaziabad,282,703,47,No,310
2025-01-11,Uttar Pradesh,Ghaziabad,34,81,6,No,37
2025-01-12,Uttar Pradesh,Ghaziabad,88,184,16,No,96
2025-01-13,Uttar Pradesh,Ghaziabad,466,955,106,No,512
2025-01-14,Uttar Pradesh,Ghaziabad,568,1027,180,No,624
2025-01-15,Uttar Pradesh,Ghaziabad,580,1007,181,No,638
2025-01-16,Uttar Pradesh,Ghaziabad,534,1183,170,No,587
2025-01-17,Uttar Pradesh,Ghaziabad,159,233,43,No,174
2025-01-18,Uttar Pradesh,Ghaziabad,67,158,18,No,73
2025-01-19,Uttar Pradesh,Ghaziabad,24,59,4,No,26
2025-01-20,Uttar Pradesh,Ghaziabad,279,609,44,No,306
2025-01-21,Uttar Pradesh,Ghaziabad,406,941,107,No,446
2025-01-22,Uttar Pradesh,Ghaziabad,226,426,44,No,248
2025-01-23,Uttar Pradesh,Ghaziabad,467,919,138,No,513
2025-01-24,Uttar Pradesh,Ghaziabad,375,801,84,No,412
2025-01-25,Uttar Pradesh,Ghaziabad,99,139,25,No,108
2025-01-26,Uttar Pradesh,Ghaziabad,44,84,10,No,48
2025-01-27,Uttar Pradesh,Ghaziabad,329,428,56,No,361
2025-01-28,Uttar Pradesh,Ghaziabad,215,464,50,No,236
2025-01-29,Uttar Pradesh,Ghaziabad,422,806,134,No,464
2025-01-30,Uttar Pradesh,Ghaziabad,204,283,32,No,224
2025-01-31,Uttar Pradesh,Ghaziabad,211,460,49,No,232
2025-02-01,Uttar Pradesh,Ghaziabad,89,125,16,No,97
2025-02-02,Uttar Pradesh,Ghaziabad,75,103,12,No,82
2025-02-03,Uttar Pradesh,Ghaziabad,196,299,63,No,215
2025-02-04,Uttar Pradesh,Ghaziabad,599,1079,118,No,658
2025-02-05,Uttar Pradesh,Ghaziabad,423,755,68,No,465
2025-02-06,Uttar Pradesh,Ghaziabad,243,337,42,No,267
2025-02-07,Uttar Pradesh,Ghaziabad,484,1183,131,No,532
2025-02-08,Uttar Pradesh,Ghaziabad,57,80,17,No,62
2025-02-09,Uttar Pradesh,Ghaziabad,90,128,27,No,99
2025-02-10,Uttar Pradesh,Ghaziabad,285,582,86,No,313
2025-02-11,Uttar Pradesh,Ghaziabad,463,571,130,No,509
2025-02-12,Uttar Pradesh,Ghaziabad,266,354,42,No,292
2025-02-13,Uttar Pradesh,Ghaziabad,234,492,49,No,257
2025-02-14,Uttar Pradesh,Ghaziabad,549,792,180,No,603
2025-02-15,Uttar Pradesh,Ghaziabad,34,65,8,No,37
2025-02-16,Uttar Pradesh,Ghaziabad,41,87,7,No,45
2025-02-17,Uttar Pradesh,Ghaziabad,179,412,42,No,196
2025-02-18,Uttar Pradesh,Ghaziabad,234,424,46,No,257
2025-02-19,Uttar Pradesh,Ghaziabad,524,1220,79,No,576
2025-02-20,Uttar Pradesh,Ghaziabad,297,567,59,No,326
2025-02-21,Uttar Pradesh,Ghaziabad,197,361,58,No,216
2025-02-22,Uttar Pradesh,Ghaziabad,23,39,7,No,25
2025-02-23,Uttar Pradesh,Ghaziabad,32,64,10,No,35
2025-02-24,Uttar Pradesh,Ghaziabad,568,1086,94,No,624
2025-02-25,Uttar Pradesh,Ghaziabad,330,744,100,No,363
2025-02-26,Uttar Pradesh,Ghaziabad,470,1023,97,No,517
2025-02-27,Uttar Pradesh,Ghaziabad,206,424,57,No,226
2025-02-28,Uttar Pradesh,Ghaziabad,311,373,81,No,342
2025-03-01,Uttar Pradesh,Ghaziabad,51,121,9,No,56
2025-03-02,Uttar Pradesh,Ghaziabad,50,104,14,No,55
2025-03-03,Uttar Pradesh,Ghaziabad,491,713,150,No,540
2025-03-04,Uttar Pradesh,Ghaziabad,210,302,65,No,231
2025-03-05,Uttar Pradesh,Ghaziabad,548,784,169,No,602
2025-03-06,Uttar Pradesh,Ghaziabad,272,485,48,No,299
2025-03-07,Uttar Pradesh,Ghaziabad,207,367,50,No,227
2025-03-08,Uttar Pradesh,Ghaziabad,84,196,26,No,92
2025-03-09,Uttar Pradesh,Ghaziabad,62,117,20,No,68
2025-03-10,Uttar Pradesh,Ghaziabad,457,702,152,No,502
2025-03-11,Uttar Pradesh,Ghaziabad,502,1169,162,No,552
2025-03-12,Uttar Pradesh,Ghaziabad,531,668,148,No,584
2025-03-13,Uttar Pradesh,Ghaziabad,537,836,171,No,590
2025-03-14,Uttar Pradesh,Ghaziabad,270,661,58,No,297
2025-03-15,Uttar Pradesh,Ghaziabad,85,158,28,No,93
2025-03-16,Uttar Pradesh,Ghaziabad,99,237,17,No,108
2025-03-17,Uttar Pradesh,Ghaziabad,226,292,57,No,248
2025-03-18,Uttar Pradesh,Ghaziabad,458,672,94,No,503
2025-03-19,Uttar Pradesh,Ghaziabad,192,434,38,No,211
2025-03-20,Uttar Pradesh,Ghaziabad,285,414,60,No,313
2025-03-21,Uttar Pradesh,Ghaziabad,490,604,164,No,539
2025-03-22,Uttar Pradesh,Ghaziabad,52,118,10,No,57
2025-03-23,Uttar Pradesh,Ghaziabad,73,120,24,No,80
2025-03-24,Uttar Pradesh,Ghaziabad,468,590,85,No,514
2025-03-25,Uttar Pradesh,Ghaziabad,568,735,141,No,624
2025-03-26,Uttar Pradesh,Ghaziabad,420,913,97,No,462
2025-03-27,Uttar Pradesh,Ghaziabad,463,924,152,No,509
2025-03-28,Uttar Pradesh,Ghaziabad,548,707,162,No,602
2025-03-29,Uttar Pradesh,Ghaziabad,88,178,14,No,96
2025-03-30,Uttar Pradesh,Ghaziabad,34,61,9,No,37
2025-03-31,Uttar Pradesh,Ghaziabad,552,738,86,No,607
2025-04-01,Uttar Pradesh,Ghaziabad,513,892,93,No,564
2025-04-02,Uttar Pradesh,Ghaziabad,526,1303,109,No,578
2025-04-03,Uttar Pradesh,Ghaziabad,179,316,45,No,196
2025-04-04,Uttar Pradesh,Ghaziabad,487,787,149,No,535
2025-04-05,Uttar Pradesh,Ghaziabad,65,119,16,No,71
2025-04-06,Uttar Pradesh,Ghaziabad,63,120,20,No,69
2025-04-07,Uttar Pradesh,Ghaziabad,567,803,161,No,623
2025-04-08,Uttar Pradesh,Ghaziabad,339,599,86,No,372
2025-04-09,Uttar Pradesh,Ghaziabad,355,604,121,No,390
2025-04-10,Uttar Pradesh,Ghaziabad,324,719,52,No,356
2025-04-11,Uttar Pradesh,Ghaziabad,491,938,135,No,540
2025-04-12,Uttar Pradesh,Ghaziabad,94,157,19,No,103
2025-04-13,Uttar Pradesh,Ghaziabad,36,67,8,No,39
2025-04-14,Uttar Pradesh,Ghaziabad,443,834,144,No,487
2025-04-15,Uttar Pradesh,Ghaziabad,490,595,147,No,539
2025-04-16,Uttar Pradesh,Ghaziabad,502,1125,146,No,552
2025-04-17,Uttar Pradesh,Ghaziabad,475,975,93,No,522
2025-04-18,Uttar Pradesh,Ghaziabad,583,1376,192,No,641
2025-04-19,Uttar Pradesh,Ghaziabad,43,67,11,No,47
2025-04-20,Uttar Pradesh,Ghaziabad,20,40,6,No,22
2025-04-21,Uttar Pradesh,Ghaziabad,311,732,106,No,342
2025-04-22,Uttar Pradesh,Ghaziabad,369,482,125,No,405
2025-04-23,Uttar Pradesh,Ghaziabad,337,594,113,No,370
2025-04-24,Uttar Pradesh,Ghaziabad,179,262,47,No,196
2025-04-25,Uttar Pradesh,Ghaziabad,518,637,124,No,569
2025-04-26,Uttar Pradesh,Ghaziabad,75,125,14,No,82
2025-04-27,Uttar Pradesh,Ghaziabad,45,97,11,No,49
2025-04-28,Uttar Pradesh,Ghaziabad,594,1240,131,No,653
2025-04-29,Uttar Pradesh,Ghaziabad,200,438,43,No,220
2025-04-30,Uttar Pradesh,Ghaziabad,319,417,100,No,350
2025-05-01,Uttar Pradesh,Ghaziabad,498,818,83,No,547
2025-05-02,Uttar Pradesh,Ghaziabad,223,367,65,No,245
2025-05-03,Uttar Pradesh,Ghaziabad,83,125,23,No,91
2025-05-04,Uttar Pradesh,Ghaziabad,51,67,13,No,56
2025-05-05,Uttar Pradesh,Ghaziabad,189,353,47,No,207
2025-05-06,Uttar Pradesh,Ghaziabad,527,749,131,No,579
2025-05-07,Uttar Pradesh,Ghaziabad,366,609,79,No,402
2025-05-08,Uttar Pradesh,Ghaziabad,440,716,127,No,484
2025-05-09,Uttar Pradesh,Ghaziabad,272,609,49,No,299
2025-05-10,Uttar Pradesh,Ghaziabad,39,61,9,No,42
2025-05-11,Uttar Pradesh,Ghaziabad,53,72,14,No,58
2025-05-12,Uttar Pradesh,Ghaziabad,174,335,28,No,191
2025-05-13,Uttar Pradesh,Ghaziabad,178,442,46,No,195
2025-05-14,Uttar Pradesh,Ghaziabad,344,649,115,No,378
2025-05-15,Uttar Pradesh,Ghaziabad,457,914,111,No,502
2025-05-16,Uttar Pradesh,Ghaziabad,563,1271,181,No,619
2025-05-17,Uttar Pradesh,Ghaziabad,52,92,12,No,57
2025-05-18,Uttar Pradesh,Ghaziabad,73,139,18,No,80
2025-05-19,Uttar Pradesh,Ghaziabad,241,305,65,No,265
2025-05-20,Uttar Pradesh,Ghaziabad,346,623,97,No,380
2025-05-21,Uttar Pradesh,Ghaziabad,560,865,137,No,616
2025-05-22,Uttar Pradesh,Ghaziabad,465,736,133,No,511
2025-05-23,Uttar Pradesh,Ghaziabad,292,649,87,No,321
2025-05-24,Uttar Pradesh,Ghaziabad,56,88,13,No,61
2025-05-25,Uttar Pradesh,Ghaziabad,32,58,10,No,35
2025-05-26,Uttar Pradesh,Ghaziabad,184,249,63,No,202
2025-05-27,Uttar Pradesh,Ghaziabad,362,458,96,No,398
2025-05-28,Uttar Pradesh,Ghaziabad,515,649,87,No,566
2025-05-29,Uttar Pradesh,Ghaziabad,571,1240,128,No,628
2025-05-30,Uttar Pradesh,Ghaziabad,247,570,85,No,271
2025-05-31,Uttar Pradesh,Ghaziabad,75,129,18,No,82
2025-06-01,Uttar Pradesh,Ghaziabad,57,134,15,No,62
2025-06-02,Uttar Pradesh,Ghaziabad,167,221,42,No,183
2025-06-03,Uttar Pradesh,Ghaziabad,491,990,152,No,540
2025-06-04,Uttar Pradesh,Ghaziabad,181,305,58,No,199
2025-06-05,Uttar Pradesh,Ghaziabad,537,1213,91,No,590
2025-06-06,Uttar Pradesh,Ghaziabad,508,1181,131,No,558
2025-06-07,Uttar Pradesh,Ghaziabad,82,141,26,No,90
2025-06-08,Uttar Pradesh,Ghaziabad,99,163,16,No,108
2025-06-09,Uttar Pradesh,Ghaziabad,292,624,67,No,321
2025-06-10,Uttar Pradesh,Ghaziabad,338,772,116,No,371
2025-06-11,Uttar Pradesh,Ghaziabad,290,398,96,No,319
2025-06-12,Uttar Pradesh,Ghaziabad,530,932,183,No,583
2025-06-13,Uttar Pradesh,Ghaziabad,283,633,51,No,311
2025-06-14,Uttar Pradesh,Ghaziabad,34,64,5,No,37
2025-06-15,Uttar Pradesh,Ghaziabad,87,159,20,No,95
2025-06-16,Uttar Pradesh,Ghaziabad,436,827,132,No,479
2025-06-17,Uttar Pradesh,Ghaziabad,475,746,117,No,522
2025-06-18,Uttar Pradesh,Ghaziabad,161,328,40,No,177
2025-06-19,Uttar Pradesh,Ghaziabad,260,335,69,No,286
2025-06-20,Uttar Pradesh,Ghaziabad,279,639,93,No,306
2025-06-21,Uttar Pradesh,Ghaziabad,62,146,17,No,68
2025-06-22,Uttar Pradesh,Ghaziabad,77,92,25,No,84
2025-06-23,Uttar Pradesh,Ghaziabad,354,506,53,No,389
2025-06-24,Uttar Pradesh,Ghaziabad,523,969,134,No,575
2025-06-25,Uttar Pradesh,Ghaziabad,239,524,46,No,262
2025-06-26,Uttar Pradesh,Ghaziabad,426,520,103,No,468
2025-06-27,Uttar Pradesh,Ghaziabad,219,459,71,No,240
2025-06-28,Uttar Pradesh,Ghaziabad,50,104,14,No,55
2025-06-29,Uttar Pradesh,Ghaziabad,68,113,19,No,74
2025-06-30,Uttar Pradesh,Ghaziabad,324,745,53,No,356
2025-07-01,Uttar Pradesh,Ghaziabad,235,429,45,No,258
2025-07-02,Uttar Pradesh,Ghaziabad,359,770,123,No,394
2025-07-03,Uttar Pradesh,Ghaziabad,175,319,37,No,192
2025-07-04,Uttar Pradesh,Ghaziabad,332,682,55,No,365
2025-07-05,Uttar Pradesh,Ghaziabad,64,128,13,No,70
2025-07-06,Uttar Pradesh,Ghaziabad,83,131,14,No,91
2025-07-07,Uttar Pradesh,Ghaziabad,537,1212,144,No,590
2025-07-08,Uttar Pradesh,Ghaziabad,272,504,86,No,299
2025-07-09,Uttar Pradesh,Ghaziabad,546,851,115,No,600
2025-07-10,Uttar Pradesh,Ghaziabad,165,254,37,No,181
2025-07-11,Uttar Pradesh,Ghaziabad,442,1079,116,No,486
2025-07-12,Uttar Pradesh,Ghaziabad,59,120,13,No,64
2025-07-13,Uttar Pradesh,Ghaziabad,68,87,15,No,74
2025-07-14,Uttar Pradesh,Ghaziabad,574,1400,168,No,631
2025-07-15,Uttar Pradesh,Ghaziabad,168,381,50,No,184
2025-07-16,Uttar Pradesh,Ghaziabad,285,479,88,No,313
2025-07-17,Uttar Pradesh,Ghaziabad,215,328,50,No,236
2025-07-18,Uttar Pradesh,Ghaziabad,579,1250,199,No,636
2025-07-19,Uttar Pradesh,Ghaziabad,60,105,15,No,66
2025-07-20,Uttar Pradesh,Ghaziabad,52,124,10,No,57
2025-07-21,Uttar Pradesh,Ghaziabad,477,1162,72,No,524
2025-07-22,Uttar Pradesh,Ghaziabad,424,1043,86,No,466
2025-07-23,Uttar Pradesh,Ghaziabad,398,608,102,No,437
2025-07-24,Uttar Pradesh,Ghaziabad,357,664,115,No,392
2025-07-25,Uttar Pradesh,Ghaziabad,232,477,53,No,255
2025-07-26,Uttar Pradesh,Ghaziabad,84,159,21,No,92
2025-07-27,Uttar Pradesh,Ghaziabad,36,89,10,No,39
2025-07-28,Uttar Pradesh,Ghaziabad,508,863,102,No,558
2025-07-29,Uttar Pradesh,Ghaziabad,200,399,41,No,220
2025-07-30,Uttar Pradesh,Ghaziabad,320,532,83,No,352
2025-07-31,Uttar Pradesh,Ghaziabad,203,406,65,No,223
2025-08-01,Uttar Pradesh,Ghaziabad,506,904,174,No,556
2025-08-02,Uttar Pradesh,Ghaziabad,43,83,14,No,47
2025-08-03,Uttar Pradesh,Ghaziabad,70,161,20,No,77
2025-08-04,Uttar Pradesh,Ghaziabad,366,888,74,No,402
2025-08-05,Uttar Pradesh,Ghaziabad,407,705,100,No,447
2025-08-06,Uttar Pradesh,Ghaziabad,152,324,33,No,167
2025-08-07,Uttar Pradesh,Ghaziabad,478,1051,101,No,525
2025-08-08,Uttar Pradesh,Ghaziabad,379,919,87,No,416
2025-08-09,Uttar Pradesh,Ghaziabad,94,166,31,No,103
2025-08-10,Uttar Pradesh,Ghaziabad,94,139,19,No,103
2025-08-11,Uttar Pradesh,Ghaziabad,262,554,65,No,288
2025-08-12,Uttar Pradesh,Ghaziabad,480,875,86,No,528
2025-08-13,Uttar Pradesh,Ghaziabad,298,614,97,No,327
2025-08-14,Uttar Pradesh,Ghaziabad,538,1182,166,No,591
2025-08-15,Uttar Pradesh,Ghaziabad,249,307,42,No,273
2025-08-16,Uttar Pradesh,Ghaziabad,83,196,25,No,91
2025-08-17,Uttar Pradesh,Ghaziabad,45,92,11,No,49
2025-08-18,Uttar Pradesh,Ghaziabad,439,733,127,No,482
2025-08-19,Uttar Pradesh,Ghaziabad,360,469,77,No,396
2025-08-20,Uttar Pradesh,Ghaziabad,438,692,77,No,481
2025-08-21,Uttar Pradesh,Ghaziabad,426,744,112,No,468
2025-08-22,Uttar Pradesh,Ghaziabad,322,634,93,No,354
2025-08-23,Uttar Pradesh,Ghaziabad,38,59,8,No,41
2025-08-24,Uttar Pradesh,Ghaziabad,22,45,6,No,24
2025-08-25,Uttar Pradesh,Ghaziabad,343,443,61,No,377
2025-08-26,Uttar Pradesh,Ghaziabad,429,1048,107,No,471
2025-08-27,Uttar Pradesh,Ghaziabad,513,703,159,No,564
2025-08-28,Uttar Pradesh,Ghaziabad,387,892,119,No,425
2025-08-29,Uttar Pradesh,Ghaziabad,426,669,102,No,468
2025-08-30,Uttar Pradesh,Ghaziabad,48,58,7,No,52
2025-08-31,Uttar Pradesh,Ghaziabad,91,135,18,No,100
2025-09-01,Uttar Pradesh,Ghaziabad,498,829,123,No,547
2025-09-02,Uttar Pradesh,Ghaziabad,551,1224,171,No,606
2025-09-03,Uttar Pradesh,Ghaziabad,580,1410,126,No,638
2025-09-04,Uttar Pradesh,Ghaziabad,198,489,65,No,217
2025-09-05,Uttar Pradesh,Ghaziabad,515,889,117,No,566
2025-09-06,Uttar Pradesh,Ghaziabad,42,104,13,No,46
2025-09-07,Uttar Pradesh,Ghaziabad,74,154,24,No,81
2025-09-08,Uttar Pradesh,Ghaziabad,532,1280,144,No,585
2025-09-09,Uttar Pradesh,Ghaziabad,188,352,64,No,206
2025-09-10,Uttar Pradesh,Ghaziabad,242,310,84,No,266
