Date,State,District,Enrolments,Updates,Child_Enrolments,Is_Anomaly,Forecast
2025-07-27,Uttar Pradesh,Meerut,50,110,15,No,55
2025-07-28,Uttar Pradesh,Meerut,277,381,76,No,304
2025-07-29,Uttar Pradesh,Meerut,382,702,103,No,420
2025-07-30,Uttar Pradesh,Meerut,314,441,106,No,345
2025-07-31,Uttar Pradesh,Meerut,560,1013,99,No,616
2025-08-01,Uttar Pradesh,Meerut,579,722,121,No,636
2025-08-02,Uttar Pradesh,Meerut,53,84,16,No,58
2025-08-03,Uttar Pradesh,Meerut,45,60,15,No,49
2025-08-04,Uttar Pradesh,Meerut,491,1119,117,No,540
2025-08-05,Uttar Pradesh,Meerut,189,445,30,No,207
2025-08-06,Uttar Pradesh,Meerut,552,1087,133,No,607
2025-08-07,Uttar Pradesh,Meerut,324,566,68,No,356
2025-08-08,Uttar Pradesh,Meerut,213,275,56,No,234
2025-08-09,Uttar Pradesh,Meerut,54,116,18,No,59
2025-08-10,Uttar Pradesh,Meerut,48,86,7,No,52
2025-08-11,Uttar Pradesh,Meerut,325,499,86,No,357
2025-08-12,Uttar Pradesh,Meerut,306,374,93,No,336
2025-08-13,Uttar Pradesh,Meerut,525,1145,116,No,577
2025-08-14,Uttar Pradesh,Meerut,377,905,104,No,414
2025-08-15,Uttar Pradesh,Meerut,220,266,61,No,242
2025-08-16,Uttar Pradesh,Meerut,95,219,23,No,104
2025-08-17,Uttar Pradesh,Meerut,23,36,6,No,25
2025-08-18,Uttar Pradesh,Meerut,319,615,103,No,350
2025-08-19,Uttar Pradesh,Meerut,349,677,117,No,383
2025-08-20,Uttar Pradesh,Meerut,294,474,44,No,323
2025-08-21,Uttar Pradesh,Meerut,396,698,90,No,435
2025-08-22,Uttar Pradesh,Meerut,271,586,66,No,298
2025-08-23,Uttar Pradesh,Meerut,62,100,20,No,68
2025-08-24,Uttar Pradesh,Meerut,45,63,8,No,49
2025-08-25,Uttar Pradesh,Meerut,230,408,70,No,253
2025-08-26,Uttar Pradesh,Meerut,379,858,129,No,416
2025-08-27,Uttar Pradesh,Meerut,216,497,67,No,237
2025-08-28,Uttar Pradesh,Meerut,466,683,93,No,512
2025-08-29,Uttar Pradesh,Meerut,410,726,94,No,451
2025-08-30,Uttar Pradesh,Meerut,98,181,34,No,107
2025-08-31,Uttar Pradesh,Meerut,30,60,8,No,33
2025-09-01,Uttar Pradesh,Meerut,475,988,94,No,522
2025-09-02,Uttar Pradesh,Meerut,359,479,71,No,394
2025-09-03,Uttar Pradesh,Meerut,204,359,32,No,224
2025-09-04,Uttar Pradesh,Meerut,204,294,35,No,224
2025-09-05,Uttar Pradesh,Meerut,236,294,38,No,259
2025-09-06,Uttar Pradesh,Meerut,51,67,16,No,56
2025-09-07,Uttar Pradesh,Meerut,22,42,6,No,24
2025-09-08,Uttar Pradesh,Meerut,394,733,117,No,433
2025-09-09,Uttar Pradesh,Meerut,379,686,90,No,416
2025-09-10,Uttar Pradesh,Meerut,369,676,125,No,405
2025-09-11,Uttar Pradesh,Meerut,551,662,91,No,606
2025-09-12,Uttar Pradesh,Meerut,565,721,131,No,621
2025-09-13,Uttar Pradesh,Meerut,32,56,6,No,35
2025-09-14,Uttar Pradesh,Meerut,70,140,23,No,77
2025-09-15,Uttar Pradesh,Meerut,207,468,49,No,227
2025-09-16,Uttar Pradesh,Meerut,321,496,94,No,353
2025-09-17,Uttar Pradesh,Meerut,404,731,91,No,444
2025-09-18,Uttar Pradesh,Meerut,299,541,93,No,328
2025-09-19,Uttar Pradesh,Meerut,227,334,65,No,249
2025-09-20,Uttar Pradesh,Meerut,40,49,10,No,44
2025-09-21,Uttar Pradesh,Meerut,98,226,17,No,107
2025-09-22,Uttar Pradesh,Meerut,359,713,113,No,394
2025-09-23,Uttar Pradesh,Meerut,361,761,99,No,397
2025-09-24,Uttar Pradesh,Meerut,520,902,86,No,572
2025-09-25,Uttar Pradesh,Meerut,178,434,46,No,195
2025-09-26,Uttar Pradesh,Meerut,329,416,52,No,361
2025-09-27,Uttar Pradesh,Meerut,85,165,16,No,93
2025-09-28,Uttar Pradesh,Meerut,63,81,18,No,69
2025-09-29,Uttar Pradesh,Meerut,219,420,57,No,240
2025-09-30,Uttar Pradesh,Meerut,222,475,45,No,244
2025-10-01,Uttar Pradesh,Meerut,491,1157,97,No,540
2025-10-02,Uttar Pradesh,Meerut,431,856,90,No,474
2025-10-03,Uttar Pradesh,Meerut,493,970,111,No,542
2025-10-04,Uttar Pradesh,Meerut,93,209,29,No,102
2025-10-05,Uttar Pradesh,Meerut,34,50,5,No,37
2025-10-06,Uttar Pradesh,Meerut,525,781,79,No,577
2025-10-07,Uttar Pradesh,Meerut,245,435,66,No,269
2025-10-08,Uttar Pradesh,Meerut,405,546,106,No,445
2025-10-09,Uttar Pradesh,Meerut,196,242,31,No,215
2025-10-10,Uttar Pradesh,Meerut,251,512,48,No,276
2025-10-11,Uttar Pradesh,Meerut,48,76,13,No,52
2025-10-12,Uttar Pradesh,Meerut,35,86,10,No,38
2025-10-13,Uttar Pradesh,Meerut,426,814,136,No,468
2025-10-14,Uttar Pradesh,Meerut,391,861,67,No,430
2025-10-15,Uttar Pradesh,Meerut,326,415,93,No,358
2025-10-16,Uttar Pradesh,Meerut,269,431,44,No,295
2025-10-17,Uttar Pradesh,Meerut,386,688,67,No,424
2025-10-18,Uttar Pradesh,Meerut,64,114,13,No,70
2025-10-19,Uttar Pradesh,Meerut,94,132,28,No,103
2025-10-20,Uttar Pradesh,Meerut,162,319,45,No,178
2025-10-21,Uttar Pradesh,Meerut,539,1117,159,No,592
2025-10-22,Uttar Pradesh,Meerut,432,592,113,No,475
2025-10-23,Uttar Pradesh,Meerut,238,357,79,No,261
2025-10-24,Uttar Pradesh,Meerut,386,694,103,No,424
2025-10-25,Uttar Pradesh,Meerut,36,53,6,No,39
2025-10-26,Uttar Pradesh,Meerut,20,26,4,No,22
2025-10-27,Uttar Pradesh,Meerut,234,378,54,No,257
2025-10-28,Uttar Pradesh,Meerut,221,291,58,No,243
2025-10-29,Uttar Pradesh,Meerut,206,444,48,No,226
2025-10-30,Uttar Pradesh,Meerut,417,695,142,No,458
2025-10-31,Uttar Pradesh,Meerut,587,917,102,No,645
2025-11-01,Uttar Pradesh,Meerut,82,157,23,No,90
2025-11-02,Uttar Pradesh,Meerut,86,214,13,No,94
2025-11-03,Uttar Pradesh,Meerut,356,733,57,No,391
2025-11-04,Uttar Pradesh,Meerut,206,333,46,No,226
2025-11-05,Uttar Pradesh,Meerut,594,874,154,No,653
2025-11-06,Uttar Pradesh,Meerut,438,817,103,No,481
2025-11-07,Uttar Pradesh,Meerut,396,856,122,No,435
2025-11-08,Uttar Pradesh,Meerut,84,188,18,No,92
2025-11-09,Uttar Pradesh,Meerut,89,139,25,No,97
2025-11-10,Uttar Pradesh,Meerut,489,767,167,No,537
2025-11-11,Uttar Pradesh,Meerut,339,774,73,No,372
2025-11-12,Uttar Pradesh,Meerut,218,508,56,No,239
2025-11-13,Uttar Pradesh,Meerut,357,723,70,No,392
2025-11-14,Uttar Pradesh,Meerut,480,1013,141,No,528
2025-11-15,Uttar Pradesh,Meerut,20,48,5,No,22
2025-11-16,Uttar Pradesh,Meerut,74,176,20,No,81
2025-11-17,Uttar Pradesh,Meerut,228,458,50,No,250
2025-11-18,Uttar Pradesh,Meerut,545,720,109,No,599
2025-11-19,Uttar Pradesh,Meerut,342,718,65,No,376
2025-11-20,Uttar Pradesh,Meerut,417,536,87,No,458
2025-11-21,Uttar Pradesh,Meerut,164,368,52,No,180
2025-11-22,Uttar Pradesh,Meerut,56,93,18,No,61
2025-11-23,Uttar Pradesh,Meerut,33,81,6,No,36
2025-11-24,Uttar Pradesh,Meerut,388,530,123,No,426
2025-11-25,Uttar Pradesh,Meerut,281,552,64,No,309
2025-11-26,Uttar Pradesh,Meerut,357,777,99,No,392
2025-11-27,Uttar Pradesh,Meerut,195,365,58,No,214
2025-11-28,Uttar Pradesh,Meerut,397,617,93,Yes,436
2025-11-29,Uttar Pradesh,Meerut,91,160,24,No,100
2025-11-30,Uttar Pradesh,Meerut,21,31,5,Yes,23
2025-12-01,Uttar Pradesh,Meerut,296,530,61,No,325
2025-12-02,Uttar Pradesh,Meerut,591,748,107,No,650
2025-12-03,Uttar Pradesh,Meerut,239,460,54,No,262
2025-12-04,Uttar Pradesh,Meerut,361,901,115,No,397
2025-12-05,Uttar Pradesh,Meerut,597,823,180,No,656
2025-12-06,Uttar Pradesh,Meerut,54,110,10,No,59
2025-12-07,Uttar Pradesh,Meerut,45,102,7,No,49
2025-12-08,Uttar Pradesh,Meerut,193,343,64,No,212
2025-12-09,Uttar Pradesh,Meerut,362,609,94,No,398
2025-12-10,Uttar Pradesh,Meerut,590,1231,183,No,649
2025-12-11,Uttar Pradesh,Meerut,209,466,52,No,229
2025-12-12,Uttar Pradesh,Meerut,179,297,41,No,196
2025-12-13,Uttar Pradesh,Meerut,67,95,17,No,73
2025-12-14,Uttar Pradesh,Meerut,51,125,14,No,56
2025-12-15,Uttar Pradesh,Meerut,285,709,55,No,313
2025-12-16,Uttar Pradesh,Meerut,373,637,104,No,410
2025-12-17,Uttar Pradesh,Meerut,564,1088,117,No,620
2025-12-18,Uttar Pradesh,Meerut,242,527,68,No,266
2025-12-19,Uttar Pradesh,Meerut,373,931,121,No,410
2025-12-20,Uttar Pradesh,Meerut,54,79,13,No,59
2025-12-21,Uttar Pradesh,Meerut,77,156,26,No,84
2025-12-22,Uttar Pradesh,Meerut,303,402,72,No,333
2025-12-23,Uttar Pradesh,Meerut,387,598,127,No,425
2025-12-24,Uttar Pradesh,Meerut,336,474,80,No,369
2025-12-25,Uttar Pradesh,Meerut,500,946,174,No,550
2025-12-26,Uttar Pradesh,Meerut,395,934,83,No,434
2025-12-27,Uttar Pradesh,Meerut,24,38,3,No,26
2025-12-28,Uttar Pradesh,Meerut,46,96,11,No,50
2025-12-29,Uttar Pradesh,Meerut,457,565,84,No,502
2025-12-30,Uttar Pradesh,Meerut,389,626,73,No,427
2025-12-31,Uttar Pradesh,Meerut,359,827,124,No,394
2025-01-01,Uttar Pradesh,Ghaziabad,153,378,51,No,168
2025-01-02,Uttar Pradesh,Ghaziabad,552,1158,111,No,607
2025-01-03,Uttar Pradesh,Ghaziabad,449,756,155,Yes,493
2025-01-04,Uttar Pradesh,Ghaziabad,60,113,10,No,66
2025-01-05,Uttar Pradesh,Ghaziabad,38,85,7,No,41
2025-01-06,Uttar Pradesh,Ghaziabad,420,959,127,No,462
2025-01-07,Uttar Pradesh,Ghaziabad,177,363,41,No,194
2025-01-08,Uttar Pradesh,Ghaziabad,184,378,34,No,202
2025-01-09,Uttar Pradesh,Ghaziabad,375,867,63,No,412
2025-01-10,Uttar Pradesh,Ghaziabad,521,987,116,No,573
2025-01-11,Uttar Pradesh,Ghaziabad,28,59,7,No,30
2025-01-12,Uttar Pradesh,Ghaziabad,76,161,16,No,83
2025-01-13,Uttar Pradesh,Ghaziabad,233,398,44,No,256
2025-01-14,Uttar Pradesh,Ghaziabad,590,901,180,No,649
2025-01-15,Uttar Pradesh,Ghaziabad,237,500,66,No,260
2025-01-16,Uttar Pradesh,Ghaziabad,453,627,76,No,498
2025-01-17,Uttar Pradesh,Ghaziabad,366,564,116,No,402
2025-01-18,Uttar Pradesh,Ghaziabad,66,161,10,No,72
2025-01-19,Uttar Pradesh,Ghaziabad,73,88,19,No,80
2025-01-20,Uttar Pradesh,Ghaziabad,515,676,163,No,566
2025-01-21,Uttar Pradesh,Ghaziabad,354,519,114,No,389
2025-01-22,Uttar Pradesh,Ghaziabad,415,655,114,No,456
2025-01-23,Uttar Pradesh,Ghaziabad,304,458,72,No,334
2025-01-24,Uttar Pradesh,Ghaziabad,291,593,83,No,320
2025-01-25,Uttar Pradesh,Ghaziabad,86,118,24,No,94
2025-01-26,Uttar Pradesh,Ghaziabad,95,191,16,No,104
2025-01-27,Uttar Pradesh,Ghaziabad,304,590,63,No,334
2025-01-28,Uttar Pradesh,Ghaziabad,317,717,107,No,348
2025-01-29,Uttar Pradesh,Ghaziabad,179,355,42,No,196
2025-01-30,Uttar Pradesh,Ghaziabad,519,1073,97,No,570
2025-01-31,Uttar Pradesh,Ghaziabad,512,654,170,No,563
2025-02-01,Uttar Pradesh,Ghaziabad,73,178,19,No,80
2025-02-02,Uttar Pradesh,Ghaziabad,83,147,28,No,91
2025-02-03,Uttar Pradesh,Ghaziabad,196,342,59,No,215
2025-02-04,Uttar Pradesh,Ghaziabad,245,438,44,No,269
2025-02-05,Uttar Pradesh,Ghaziabad,262,622,48,No,288
2025-02-06,Uttar Pradesh,Ghaziabad,248,420,50,No,272
2025-02-07,Uttar Pradesh,Ghaziabad,449,751,147,No,493
2025-02-08,Uttar Pradesh,Ghaziabad,46,81,11,No,50
2025-02-09,Uttar Pradesh,Ghaziabad,79,109,19,No,86
2025-02-10,Uttar Pradesh,Ghaziabad,593,800,176,No,652
2025-02-11,Uttar Pradesh,Ghaziabad,454,880,111,No,499
2025-02-12,Uttar Pradesh,Ghaziabad,500,749,171,No,550
2025-02-13,Uttar Pradesh,Ghaziabad,157,256,32,No,172
2025-02-14,Uttar Pradesh,Ghaziabad,427,933,81,No,469
2025-02-15,Uttar Pradesh,Ghaziabad,51,63,14,No,56
2025-02-16,Uttar Pradesh,Ghaziabad,72,101,19,No,79
2025-02-17,Uttar Pradesh,Ghaziabad,216,390,63,No,237
2025-02-18,Uttar Pradesh,Ghaziabad,428,749,102,No,470
2025-02-19,Uttar Pradesh,Ghaziabad,471,729,72,No,518
2025-02-20,Uttar Pradesh,Ghaziabad,379,527,125,No,416
2025-02-21,Uttar Pradesh,Ghaziabad,301,415,50,No,331
2025-02-22,Uttar Pradesh,Ghaziabad,82,138,28,No,90
2025-02-23,Uttar Pradesh,Ghaziabad,26,61,6,No,28
2025-02-24,Uttar Pradesh,Ghaziabad,275,558,71,No,302
2025-02-25,Uttar Pradesh,Ghaziabad,423,919,129,No,465
2025-02-26,Uttar Pradesh,Ghaziabad,557,739,163,No,612
2025-02-27,Uttar Pradesh,Ghaziabad,230,461,78,No,253
2025-02-28,Uttar Pradesh,Ghaziabad,366,454,119,No,402
2025-03-01,Uttar Pradesh,Ghaziabad,37,74,7,No,40
2025-03-02,Uttar Pradesh,Ghaziabad,76,170,12,No,83
2025-03-03,Uttar Pradesh,Ghaziabad,517,1250,139,No,568
2025-03-04,Uttar Pradesh,Ghaziabad,412,937,86,No,453
2025-03-05,Uttar Pradesh,Ghaziabad,297,710,93,No,326
2025-03-06,Uttar Pradesh,Ghaziabad,387,717,73,No,425
2025-03-07,Uttar Pradesh,Ghaziabad,520,829,115,No,572
2025-03-08,Uttar Pradesh,Ghaziabad,95,145,22,No,104
2025-03-09,Uttar Pradesh,Ghaziabad,55,121,18,No,60
2025-03-10,Uttar Pradesh,Ghaziabad,599,754,132,No,658
2025-03-11,Uttar Pradesh,Ghaziabad,438,854,85,No,481
2025-03-12,Uttar Pradesh,Ghaziabad,429,537,74,No,471
2025-03-13,Uttar Pradesh,Ghaziabad,322,561,98,No,354
2025-03-14,Uttar Pradesh,Ghaziabad,215,291,72,No,236
2025-03-15,Uttar Pradesh,Ghaziabad,47,81,14,No,51
2025-03-16,Uttar Pradesh,Ghaziabad,79,182,19,No,86
2025-03-17,Uttar Pradesh,Ghaziabad,171,410,34,No,188
2025-03-18,Uttar Pradesh,Ghaziabad,531,1253,90,No,584
2025-03-19,Uttar Pradesh,Ghaziabad,499,1245,79,No,548
2025-03-20,Uttar Pradesh,Ghaziabad,536,1275,141,No,589
2025-03-21,Uttar Pradesh,Ghaziabad,222,395,72,No,244
2025-03-22,Uttar Pradesh,Ghaziabad,74,162,16,No,81
2025-03-23,Uttar Pradesh,Ghaziabad,39,49,13,No,42
2025-03-24,Uttar Pradesh,Ghaziabad,329,766,62,No,361
2025-03-25,Uttar Pradesh,Ghaziabad,210,447,56,No,231
2025-03-26,Uttar Pradesh,Ghaziabad,364,717,108,No,400
2025-03-27,Uttar Pradesh,Ghaziabad,455,712,98,No,500
2025-03-28,Uttar Pradesh,Ghaziabad,303,494,95,No,333
2025-03-29,Uttar Pradesh,Ghaziabad,70,171,24,No,77
2025-03-30,Uttar Pradesh,Ghaziabad,40,49,6,No,44
2025-03-31,Uttar Pradesh,Ghaziabad,267,482,59,No,293
2025-04-01,Uttar Pradesh,Ghaziabad,386,749,135,No,424
2025-04-02,Uttar Pradesh,Ghaziabad,395,698,128,No,434
2025-04-03,Uttar Pradesh,Ghaziabad,559,1182,102,No,614
2025-04-04,Uttar Pradesh,Ghaziabad,451,776,122,No,496
2025-04-05,Uttar Pradesh,Ghaziabad,94,157,32,No,103
2025-04-06,Uttar Pradesh,Ghaziabad,24,36,7,No,26
2025-04-07,Uttar Pradesh,Ghaziabad,396,903,63,No,435
2025-04-08,Uttar Pradesh,Ghaziabad,471,1019,125,No,518
2025-04-09,Uttar Pradesh,Ghaziabad,338,659,73,No,371
2025-04-10,Uttar Pradesh,Ghaziabad,473,835,132,No,520
2025-04-11,Uttar Pradesh,Ghaziabad,592,1236,90,No,651
2025-04-12,Uttar Pradesh,Ghaziabad,51,83,16,No,56
2025-04-13,Uttar Pradesh,Ghaziabad,68,112,19,No,74
2025-04-14,Uttar Pradesh,Ghaziabad,404,669,109,No,444
2025-04-15,Uttar Pradesh,Ghaziabad,401,562,138,No,441
2025-04-16,Uttar Pradesh,Ghaziabad,432,1061,132,No,475
2025-04-17,Uttar Pradesh,Ghaziabad,364,501,61,No,400
2025-04-18,Uttar Pradesh,Ghaziabad,584,917,107,No,642
2025-04-19,Uttar Pradesh,Ghaziabad,32,57,10,No,35
2025-04-20,Uttar Pradesh,Ghaziabad,56,88,15,No,61
2025-04-21,Uttar Pradesh,Ghaziabad,244,450,77,No,268
2025-04-22,Uttar Pradesh,Ghaziabad,326,484,70,No,358
2025-04-23,Uttar Pradesh,Ghaziabad,411,699,94,No,452
2025-04-24,Uttar Pradesh,Ghaziabad,535,840,121,No,588
2025-04-25,Uttar Pradesh,Ghaziabad,183,259,45,No,201
2025-04-26,Uttar Pradesh,Ghaziabad,62,137,18,No,68
2025-04-27,Uttar Pradesh,Ghaziabad,53,129,15,No,58
2025-04-28,Uttar Pradesh,Ghaziabad,272,504,77,No,299
2025-04-29,Uttar Pradesh,Ghaziabad,541,912,162,No,595
2025-04-30,Uttar Pradesh,Ghaziabad,384,843,78,No,422
2025-05-01,Uttar Pradesh,Ghaziabad,487,846,124,No,535
2025-05-02,Uttar Pradesh,Ghaziabad,163,324,50,No,179
2025-05-03,Uttar Pradesh,Ghaziabad,55,126,14,No,60
2025-05-04,Uttar Pradesh,Ghaziabad,55,103,8,No,60
2025-05-05,Uttar Pradesh,Ghaziabad,315,490,78,No,346
2025-05-06,Uttar Pradesh,Ghaziabad,504,1245,102,No,554
2025-05-07,Uttar Pradesh,Ghaziabad,189,250,61,No,207
2025-05-08,Uttar Pradesh,Ghaziabad,339,775,109,No,372
2025-05-09,Uttar Pradesh,Ghaziabad,434,1031,119,No,477
2025-05-10,Uttar Pradesh,Ghaziabad,68,92,22,No,74
2025-05-11,Uttar Pradesh,Ghaziabad,64,145,19,No,70
2025-05-12,Uttar Pradesh,Ghaziabad,375,760,127,No,412
2025-05-13,Uttar Pradesh,Ghaziabad,402,709,95,No,442
2025-05-14,Uttar Pradesh,Ghaziabad,247,526,80,No,271
2025-05-15,Uttar Pradesh,Ghaziabad,292,552,86,No,321
2025-05-16,Uttar Pradesh,Ghaziabad,309,375,102,No,339
2025-05-17,Uttar Pradesh,Ghaziabad,88,219,26,No,96
2025-05-18,Uttar Pradesh,Ghaziabad,63,113,13,No,69
2025-05-19,Uttar Pradesh,Ghaziabad,485,1154,138,No,533
2025-05-20,Uttar Pradesh,Ghaziabad,499,883,147,No,548
2025-05-21,Uttar Pradesh,Ghaziabad,262,413,75,No,288
2025-05-22,Uttar Pradesh,Ghaziabad,508,829,134,No,558
2025-05-23,Uttar Pradesh,Ghaziabad,532,1175,143,No,585
2025-05-24,Uttar Pradesh,Ghaziabad,90,120,14,No,99
2025-05-25,Uttar Pradesh,Ghaziabad,61,145,15,No,67
2025-05-26,Uttar Pradesh,Ghaziabad,200,249,46,No,220
2025-05-27,Uttar Pradesh,Ghaziabad,508,1061,92,No,558
2025-05-28,Uttar Pradesh,Ghaziabad,587,787,159,No,645
2025-05-29,Uttar Pradesh,Ghaziabad,397,481,90,No,436
2025-05-30,Uttar Pradesh,Ghaziabad,284,621,56,No,312
2025-05-31,Uttar Pradesh,Ghaziabad,33,77,6,No,36
2025-06-01,Uttar Pradesh,Ghaziabad,69,134,23,No,75
2025-06-02,Uttar Pradesh,Ghaziabad,353,621,56,No,388
2025-06-03,Uttar Pradesh,Ghaziabad,310,640,49,No,341
2025-06-04,Uttar Pradesh,Ghaziabad,468,616,70,No,514
2025-06-05,Uttar Pradesh,Ghaziabad,301,663,75,No,331
2025-06-06,Uttar Pradesh,Ghaziabad,576,1150,189,No,633
2025-06-07,Uttar Pradesh,Ghaziabad,23,42,4,No,25
2025-06-08,Uttar Pradesh,Ghaziabad,89,162,22,No,97
2025-06-09,Uttar Pradesh,Ghaziabad,588,903,180,No,646
2025-06-10,Uttar Pradesh,Ghaziabad,381,782,66,No,419
2025-06-11,Uttar Pradesh,Ghaziabad,421,761,86,No,463
2025-06-12,Uttar Pradesh,Ghaziabad,449,834,111,No,493
2025-06-13,Uttar Pradesh,Ghaziabad,167,373,54,No,183
2025-06-14,Uttar Pradesh,Ghaziabad,96,195,26,No,105
2025-06-15,Uttar Pradesh,Ghaziabad,31,61,8,No,34
2025-06-16,Uttar Pradesh,Ghaziabad,317,769,58,No,348
2025-06-17,Uttar Pradesh,Ghaziabad,236,512,48,No,259
2025-06-18,Uttar Pradesh,Ghaziabad,532,1155,175,No,585
2025-06-19,Uttar Pradesh,Ghaziabad,152,274,40,No,167
2025-06-20,Uttar Pradesh,Ghaziabad,346,799,72,No,380
2025-06-21,Uttar Pradesh,Ghaziabad,83,128,24,No,91
2025-06-22,Uttar Pradesh,Ghaziabad,40,57,6,No,44
2025-06-23,Uttar Pradesh,Ghaziabad,198,378,44,No,217
2025-06-24,Uttar Pradesh,Ghaziabad,234,548,51,No,257
2025-06-25,Uttar Pradesh,Ghaziabad,524,1233,172,No,576
2025-06-26,Uttar Pradesh,Ghaziabad,269,422,41,No,295
2025-06-27,Uttar Pradesh,Ghaziabad,361,534,62,No,397
2025-06-28,Uttar Pradesh,Ghaziabad,45,73,9,No,49
2025-06-29,Uttar Pradesh,Ghaziabad,58,75,13,No,63
2025-06-30,Uttar Pradesh,Ghaziabad,499,1147,140,No,548
2025-07-01,Uttar Pradesh,Ghaziabad,210,369,41,No,231
2025-07-02,Uttar Pradesh,Ghaziabad,197,481,51,No,216
2025-07-03,Uttar Pradesh,Ghaziabad,176,371,43,No,193
2025-07-04,Uttar Pradesh,Ghaziabad,200,287,57,No,220
2025-07-05,Uttar Pradesh,Ghaziabad,36,77,6,No,39
2025-07-06,Uttar Pradesh,Ghaziabad,71,143,23,No,78
2025-07-07,Uttar Pradesh,Ghaziabad,483,1045,85,No,531
2025-07-08,Uttar Pradesh,Ghaziabad,208,380,63,No,228
2025-07-09,Uttar Pradesh,Ghaziabad,256,604,72,No,281
2025-07-10,Uttar Pradesh,Ghaziabad,315,691,72,No,346
2025-07-11,Uttar Pradesh,Ghaziabad,489,599,131,No,537
2025-07-12,Uttar Pradesh,Ghaziabad,21,51,7,No,23
2025-07-13,Uttar Pradesh,Ghaziabad,72,130,17,No,79
2025-07-14,Uttar Pradesh,Ghaziabad,538,1033,164,No,591
2025-07-15,Uttar Pradesh,Ghaziabad,369,900,109,No,405
2025-07-16,Uttar Pradesh,Ghaziabad,477,682,80,No,524
2025-07-17,Uttar Pradesh,Ghaziabad,288,404,92,No,316
2025-07-18,Uttar Pradesh,Ghaziabad,191,358,32,No,210
2025-07-19,Uttar Pradesh,Ghaziabad,32,78,5,No,35
2025-07-20,Uttar Pradesh,Ghaziabad,21,51,6,No,23
2025-07-21,Uttar Pradesh,Ghaziabad,390,470,127,No,429
2025-07-22,Uttar Pradesh,Ghaziabad,328,697,81,No,360
2025-07-23,Uttar Pradesh,Ghaziabad,170,287,47,No,187
2025-07-24,Uttar Pradesh,Ghaziabad,199,467,49,No,218
2025-07-25,Uttar Pradesh,Ghaziabad,488,921,116,No,536
2025-07-26,Uttar Pradesh,Ghaziabad,68,161,22,No,74
2025-07-27,Uttar Pradesh,Ghaziabad,71,151,21,No,78
2025-07-28,Uttar Pradesh,Ghaziabad,381,684,114,No,419
2025-07-29,Uttar Pradesh,Ghaziabad,311,401,77,No,342
2025-07-30,Uttar Pradesh,Ghaziabad,483,678,95,No,531
2025-07-31,Uttar Pradesh,Ghaziabad,577,1181,169,No,634
2025-08-01,Uttar Pradesh,Ghaziabad,292,550,80,No,321
2025-08-02,Uttar Pradesh,Ghaziabad,95,165,31,No,104
2025-08-03,Uttar Pradesh,Ghaziabad,72,107,23,No,79
2025-08-04,Uttar Pradesh,Ghaziabad,220,497,46,No,242
2025-08-05,Uttar Pradesh,Ghaziabad,326,516,61,No,358
2025-08-06,Uttar Pradesh,Ghaziabad,493,1160,171,No,542
2025-08-07,Uttar Pradesh,Ghaziabad,312,487,54,No,343
2025-08-08,Uttar Pradesh,Ghaziabad,576,1377,178,No,633
2025-08-09,Uttar Pradesh,Ghaziabad,46,69,15,No,50
2025-08-10,Uttar Pradesh,Ghaziabad,73,178,24,No,80
2025-08-11,Uttar Pradesh,Ghaziabad,194,395,33,No,213
2025-08-12,Uttar Pradesh,Ghaziabad,419,728,92,No,460
2025-08-13,Uttar Pradesh,Ghaziabad,268,400,65,No,294
2025-08-14,Uttar Pradesh,Ghaziabad,419,879,140,No,460
2025-08-15,Uttar Pradesh,Ghaziabad,452,579,122,No,497
2025-08-16,Uttar Pradesh,Ghaziabad,66,80,18,No,72
2025-08-17,Uttar Pradesh,Ghaziabad,92,146,17,No,101
2025-08-18,Uttar Pradesh,Ghaziabad,444,729,110,No,488
2025-08-19,Uttar Pradesh,Ghaziabad,586,777,122,No,644
2025-08-20,Uttar Pradesh,Ghaziabad,247,446,73,No,271
2025-08-21,Uttar Pradesh,Ghaziabad,430,611,110,No,473
2025-08-22,Uttar Pradesh,Ghaziabad,504,1198,110,No,554
2025-08-23,Uttar Pradesh,Ghaziabad,97,208,15,No,106
2025-08-24,Uttar Pradesh,Ghaziabad,46,99,10,No,50
2025-08-25,Uttar Pradesh,Ghaziabad,296,680,47,No,325
2025-08-26,Uttar Pradesh,Ghaziabad,408,973,119,No,448
2025-08-27,Uttar Pradesh,Ghaziabad,455,737,72,No,500
2025-08-28,Uttar Pradesh,Ghaziabad,573,1131,145,No,630
2025-08-29,Uttar Pradesh,Ghaziabad,358,626,75,No,393
2025-08-30,Uttar Pradesh,Ghaziabad,79,116,26,No,86
2025-08-31,Uttar Pradesh,Ghaziabad,46,94,11,No,50
2025-09-01,Uttar Pradesh,Ghaziabad,217,420,33,No,238
2025-09-02,Uttar Pradesh,Ghaziabad,305,662,91,No,335
2025-09-03,Uttar Pradesh,Ghaziabad,469,1010,93,No,515
2025-09-04,Uttar Pradesh,Ghaziabad,194,420,47,No,213
2025-09-05,Uttar Pradesh,Ghaziabad,455,640,129,No,500
2025-09-06,Uttar Pradesh,Ghaziabad,88,195,14,No,96
2025-09-07,Uttar Pradesh,Ghaziabad,76,151,11,No,83
2025-09-08,Uttar Pradesh,Ghaziabad,354,540,74,No,389
2025-09-09,Uttar Pradesh,Ghaziabad,249,385,51,No,273
2025-09-10,Uttar Pradesh,Ghaziabad,545,1107,93,No,599
